osan_id,paakohde_tyyppi_id,paatyyppi,alakohde_tyyppi_id,alatyyppi,materiaali_id,materiaali,rakenteellinen_kunnossapito,talvikunnossapito,tkp_kiireellisyys_lk,viher_hoitoluokkka_id,laatutaso_id,yllapidon_taso,yllapidon_taso_selite,puhtaanapito,puhtaanapito_vyohyke,aluetieto,alueen_nimi,alueen_kayttotarkoitus,viheralueen_id,viheralueen_nro,katualueen_id,katualueen_nro,kadunpitopaatos_pvm,osan_nro,osan_pituus,osan_leveys,osan_pinta_ala,paivitetty_pvm,datanomistaja,paivitetty_tietopalveluun,fid,x,y
489510,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,KIVINOKKA KESÄMAJA-ALUE,Yleiskaavan viheralue / kesämaja-alue,65481,2996,,,,197,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170547,25500330.4615,6675847.7572
489513,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,KIVINOKKA KESÄMAJA-ALUE,Yleiskaavan viheralue / kesämaja-alue,65481,2996,,,,200,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170548,25500328.5392,6675826.2083
489515,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,KIVINOKKA KESÄMAJA-ALUE,Yleiskaavan viheralue / kesämaja-alue,65481,2996,,,,202,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170549,25500320.5306,6675744.7946
489516,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,Kivinokka,Yleiskaavan viheralue,65581,3001,,,,212,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170550,25500720.6391,6675757.0475
489517,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,Kivinokka,Yleiskaavan viheralue,65581,3001,,,,213,0,0,0,2013-06-13,Helsinki/YLRE,2022-01-21,170551,25500737.7542,6675744.3248
489518,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,161,,H1,"Hoitoluokittamaton, ei hoitoa",Ei toimenpiteitä,5,Viher,KIVINOKKA KESÄMAJA-ALUE,Yleiskaavan viheralue / kesämaja-alue,65481,2996,,,,203,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170552,25500711.3632,6675761.6554
489519,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,KIVINOKKA KESÄMAJA-ALUE,Yleiskaavan viheralue / kesämaja-alue,65481,2996,,,,204,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170553,25500630.169,6675803.1411
489520,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,KIVINOKKA KESÄMAJA-ALUE,Yleiskaavan viheralue / kesämaja-alue,65481,2996,,,,205,0,0,0,2012-04-20,Helsinki/YLRE,2022-01-21,170554,25500565.2211,6675851.3175
489581,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,ALAKIVENPUISTO,Asemakaavoitettu viheralue,94121,4287,,,,29,0,0,0,2017-11-08,Helsinki/YLRE,2022-01-21,170567,25504146.9861,6678636.1455
489670,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,HALTIALAN KARTANO ,Kartano- ja huvila-alue,78141,3586,,,,206,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,170568,25497481.0695,6684725.4975
489671,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,1601,,B3,Maisemaniitty ja laidunalue,Ei toimenpiteitä,3,Viher,Ollilanpuisto,Uimaranta-alue,122461,5465,,,,29,0,0,0,2012-05-03,Helsinki/YLRE,2022-01-21,170569,25498638.2344,6683180.4562
489823,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,LINNUNLAULU,Asemakaavoitettu viheralue,42141,1968,,,,100,0,5.4,0,2012-05-09,Helsinki/YLRE,2022-01-21,170601,25496412.9046,6674645.2127
489840,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Kallion kirkon tontti,Leikkipaikka,128841,5784,,,,18,0,0,0,2012-05-09,Helsinki/YLRE,2022-01-21,170611,25497190.1357,6674699.5938
489841,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Kallion kirkon tontti,Leikkipaikka,128841,5784,,,,19,0,0,0,2012-05-09,Helsinki/YLRE,2022-01-21,170612,25497203.0386,6674673.7104
489856,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Kallion kirkon tontti,Leikkipaikka,128821,5783,,,,13,0,0,0,2012-05-09,Helsinki/YLRE,2022-01-21,170618,25497177.7397,6674698.7302
489866,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Maexmontaninpuisto,Asemakaavoitettu viheralue,81421,3729,,,,54,0,0,0,2012-05-10,Helsinki/YLRE,2022-01-21,170628,25498265.5781,6679381.2608
489867,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,Maexmontaninpuisto,Koira-aitaus,81441,3730,,,,5,0,0,0,2012-05-10,Helsinki/YLRE,2022-01-21,170629,25498269.198,6679318.4235
489884,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Jengipolun leikkipaikka,Leikkipaikka,230381,10081,,,,4,0,0,0,2012-05-10,Helsinki/YLRE,2022-01-21,170635,25499828.0778,6680445.6706
489885,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,Jengipolun leikkipaikka,Leikkipaikka,230381,10081,,,,51,0,0,0,2012-05-10,Helsinki/YLRE,2022-01-21,170636,25499823.4929,6680386.5506
489914,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2318,"Syväkeräyssäiliö, 1300 litraa, molok city-kita",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,81,,B2,Käyttöniitty,Ei toimenpiteitä,5,Viher,TULVANIITTY,Asemakaavoitettu viheralue,82741,3791,,,,41,0,0,0,2016-09-08,Helsinki/YLRE,2022-01-21,170637,25499000.975,6680034.593
489915,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2318,"Syväkeräyssäiliö, 1300 litraa, molok city-kita",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,5,Viher,TULVANIITTY,Asemakaavoitettu viheralue,82781,3793,,,,3,0,0,0,2016-09-13,Helsinki/YLRE,2022-01-21,170638,25498992.886,6679960.3122
489917,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,5,Viher,TULVANIITTY,Asemakaavoitettu viheralue,82741,3791,,,,43,0,0,0,2012-05-11,Helsinki/YLRE,2022-01-21,170640,25499204.859,6679861.2484
489923,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,161,,H1,"Hoitoluokittamaton, ei hoitoa",Ei toimenpiteitä,5,Viher,SAVELAN PUISTO,Asemakaavoitettu viheralue,54221,2476,,,,516,0,0,0,2014-12-08,Helsinki/YLRE,2022-01-21,170645,25499768.7536,6680365.6476
489960,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,RISUPADONPUISTO,Yleiskaavan viheralue / koira-aitaus,184981,8270,,,,100,0,0,0,2012-06-04,Helsinki/YLRE,2022-01-21,170647,25497141.9229,6680339.5776
489961,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,Keskuspuisto,Yleiskaavan viheralue / koira-aitaus,84061,3847,,,,7,0,0,0,2012-05-14,Helsinki/YLRE,2022-01-21,170648,25496253.7039,6678780.8175
489962,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2318,"Syväkeräyssäiliö, 1300 litraa, molok city-kita",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,5,Viher,VIIKIN PUUTARHAVILJELYKESKUS,Viljelypalsta-alue,67741,3098,,,,8,0,4.7,0,2014-07-29,Helsinki/YLRE,2022-01-21,170649,25502139.4954,6679458.5801
489971,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2318,"Syväkeräyssäiliö, 1300 litraa, molok city-kita",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,1601,,B3,Maisemaniitty ja laidunalue,Ei toimenpiteitä,5,Viher,Viikinojanpuisto,Asemakaavoitettu viheralue,67581,3090,,,,583,0,0,0,2014-07-29,Helsinki/YLRE,2022-01-21,170658,25502038.8723,6679273.0041
489981,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,LOUHENPUISTO,Koira-aitaus,39921,1857,,,,4,0,0,0,2012-05-15,Helsinki/YLRE,2022-01-21,170659,25496842.6245,6678277.444
489989,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5357,Keräysastia - 3500 litraa - Pafe,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,Alli Tryggin puisto,Koira-aitaus,44081,2052,,,,3,0,0.6,0,2017-06-06,Helsinki/YLRE,2022-01-21,170663,25497565.642,6674440.2855
489990,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5357,Keräysastia - 3500 litraa - Pafe,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,Pengerpuisto,Koira-aitaus,44181,2057,,,,3,0,0,0,2017-06-09,Helsinki/YLRE,2022-01-21,170664,25497686.1536,6674719.5005
489991,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5357,Keräysastia - 3500 litraa - Pafe,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,Pengerpuisto,Koira-aitaus,44181,2057,,,,4,0,0,0,2017-06-12,Helsinki/YLRE,2022-01-21,170665,25497692.5946,6674731.3239
489998,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,VALLILANLAAKSO,Koira-aitaus,235581,10302,,,,3,0,0,0,2012-05-16,Helsinki/YLRE,2022-01-21,170671,25497561.481,6676264.1542
489999,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,VALLILANLAAKSO,Koira-aitaus,45361,2116,,,,10,0,0,0,2012-05-16,Helsinki/YLRE,2022-01-21,170672,25497618.6971,6676257.2419
490173,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Asemakaavoitettu viheralue,43761,2036,,,,122,0,0,0,2012-06-18,Helsinki/YLRE,2022-01-21,170706,25496944.4257,6673973.3866
490174,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Asemakaavoitettu viheralue,43761,2036,,,,123,0,0,0,2012-05-29,Helsinki/YLRE,2022-01-21,170707,25497031.9052,6674021.7271
490175,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Asemakaavoitettu viheralue,42081,1965,,,,140,0,0,0,2012-05-30,Helsinki/YLRE,2022-01-21,170708,25496724.9673,6674201.932
490176,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Asemakaavoitettu viheralue,42081,1965,,,,144,0,0,0,2012-05-30,Helsinki/YLRE,2022-01-21,170709,25496673.832,6674226.7004
490178,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Asemakaavoitettu viheralue,42081,1965,,,,148,0,0,0,2012-05-30,Helsinki/YLRE,2022-01-21,170710,25496686.6785,6674470.0721
490181,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,Sibeliuksen puisto,Asemakaavoitettu viheralue,14541,628,,,,226,0,0,0,2016-05-24,Helsinki/YLRE,2022-01-21,170711,25495322.737,6674138.0724
490182,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,HAKASALMEN PUISTO,Asemakaavoitettu viheralue,8801,381,,,,163,0,0,0,2012-05-29,Helsinki/YLRE,2022-01-21,170712,25496299.7716,6673803.3723
490356,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,RISUPADONPUISTO,Yleiskaavan viheralue / koira-aitaus,72121,3281,,,,100,0,0,0,2012-06-04,Helsinki/YLRE,2022-01-21,170742,25497129.0879,6680343.1284
490384,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,1621,,B4,Avoimet alueet,Ei toimenpiteitä,3,Viher,NORDSJÖN KARTANONPUISTO,Kartano- ja huvila-alue,103121,4637,,,,14,0,0,0,2013-06-10,Helsinki/YLRE,2022-01-21,170752,25508742.3824,6677381.7758
490699,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,Velodrominrinne,Koira-aitaus,115201,5141,,,,14,0,0,0,2012-06-12,Helsinki/YLRE,2022-01-21,170778,25496826.2411,6676471.0314
490722,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,LONGINOJANPUISTO,Koira-aitaus,46581,2163,,,,5,0,0,0,2012-06-12,Helsinki/YLRE,2022-01-21,170796,25501380.4163,6681768.4032
490777,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,331,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170847,25498330.8952,6672686.8518
490778,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,332,0,0,0,2016-02-29,Helsinki/YLRE,2022-01-21,170848,25498273.4494,6672693.514
490779,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,333,0,0,0,2016-02-29,Helsinki/YLRE,2022-01-21,170849,25498326.4935,6672649.3314
490780,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,334,0,0,0,2016-02-29,Helsinki/YLRE,2022-01-21,170850,25498336.9116,6672657.2815
490781,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,335,0,0,0,2016-02-29,Helsinki/YLRE,2022-01-21,170851,25498262.9765,6672615.5966
490782,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,336,0,0,0,2016-02-29,Helsinki/YLRE,2022-01-21,170852,25498273.9099,6672684.8035
490783,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,337,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170853,25498250.3528,6672765.8245
490784,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,338,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170854,25498281.6845,6672777.7021
490785,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,339,0,0,0,2016-02-29,Helsinki/YLRE,2022-01-21,170855,25498286.7521,6672723.81
490786,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3427,"HKR - city roska-astia, 100 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Linnanpuisto,Asemakaavoitettu viheralue,10681,465,,,,340,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170856,25498262.8543,6672736.4907
490803,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,"Karviaismäki, aluepuisto",Asemakaavoitettu viheralue,46101,2139,,,,201,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170873,25500394.6652,6681214.1856
490810,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,141,,C3,Suojametsä,Ei toimenpiteitä,3,Viher,"Karviaismäki, aluepuisto",Asemakaavoitettu viheralue,46101,2139,,,,203,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170879,25500013.4016,6681041.1272
490823,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Kaupunkiympäristö Pohj,A - hoitotapa,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,"Karviaismäki, aluepuisto",Asemakaavoitettu viheralue,46101,2139,,,,204,0,3.8,0,2012-06-13,Helsinki/YLRE,2022-01-21,170892,25499872.6265,6681053.9149
490827,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,,71,KA3,Yleiskatuvihreä,Kaupunkiympäristö Pohj,3,Katu,Malmin kaari,Kokoojakatu tai -tie,,,3555,2934,1985-11-07,96,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,170896,25499789.8223,6681069.3372
490830,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,1601,,B3,Maisemaniitty ja laidunalue,Ei toimenpiteitä,3,Viher,OJANVARSIPUISTO,Asemakaavoitettu viheralue,49721,2289,,,,52,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170899,25501644.4737,6682668.4562
490831,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,OJANVARSIPUISTO,Asemakaavoitettu viheralue,63881,2933,,,,96,0,0,0,2012-06-13,Helsinki/YLRE,2022-01-21,170900,25501887.1241,6683377.0692
490947,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,Pengerpuisto,Asemakaavoitettu viheralue,44161,2056,,,,135,0,0,0,2017-06-12,Helsinki/YLRE,2022-01-21,170984,25497650.9081,6674705.0468
490948,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,ALPPIPUISTO,Asemakaavoitettu viheralue,36741,1698,,,,510,0,0,0,2017-09-05,Helsinki/YLRE,2022-01-21,170985,25496504.0901,6675241.7294
490949,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Asemakaavoitettu viheralue,42081,1965,,,,128,0,0,0,2012-06-18,Helsinki/YLRE,2022-01-21,170986,25496673.6346,6674210.3643
490950,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5357,Keräysastia - 3500 litraa - Pafe,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,2,Viher,TOKOINRANTA,Koira-aitaus,42101,1966,,,,2,0,0,0,2012-11-19,Helsinki/YLRE,2022-01-21,170987,25496646.1819,6674209.186
490956,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,1,Viher,ALPPIPUISTO,Asemakaavoitettu viheralue,36741,1698,,,,32,0,0,0,2012-06-18,Helsinki/YLRE,2022-01-21,170993,25496509.1623,6675374.4654
490957,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Pohj,Ei talvikunnossapitoa,,,73,KB3,Piennarniitty,Kaupunkiympäristö Pohj,2,Katu,Linnunlauluntie,Asuntokatu,,,6246,5011,1932-01-01,21,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,170994,25496520.8691,6674367.1551
491031,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3959,Roska-astia - 100 litraa,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,NORDSJÖN KARTANONPUISTO,Kartano- ja huvila-alue,99641,4503,,,,114,0,0,0,2012-06-25,Helsinki/YLRE,2022-01-21,171054,25508858.9122,6677483.2178
